obj,n,att.M,att.SD,ex.M,ex.SD,cert.M,cert.SD,know.M,know.SD,imp.M,imp.SD,cogaff.M,cogaff.SD,moral.M,moral.SD,self.M,self.SD,conabs.M,conabs.SD,stab.M,stab.SD,resp.time.M,resp.time.SD,cor.ideo,cor.age,cor.big5.EX,cor.big5.AG,cor.big5.CO,cor.big5.ES,cor.big5.OP,gender.diff
MACY'S,33,4.757575757575758,1.1188806636071336,1,0.9013878188659973,5.303030303030303,1.4027840283889144,5,1.3228756555322954,3.212121212121212,1.7634762501515253,3.1818181818181817,1.5300029708824394,1.4545454545454546,0.8325754129097365,1.5151515151515151,0.8703882797784892,2.727272727272727,1.8417506493946065,2.090909090909091,1.0112997936948631,34.636848484848485,27.365377652611993,0.08869063249734567,-0.10230837620623374,-0.06849623507897638,0.24780198897565536,-0.0022632025854671923,-0.05141658730020909,0.17373070527817575,0.2870594345534797
MAIL CARRIERS,30,5.733333333333333,1.1426929274467317,1.8,1.0305673027596214,5.833333333333333,1.0199166069132668,4.966666666666667,0.8087168778415269,5.733333333333333,1.0806553992619585,3.566666666666667,1.7157150581957192,2.2333333333333334,1.4781939897267773,1.8333333333333333,1.3152509484776145,3.2666666666666666,1.874204812223285,2.6,1.3796551293211172,32.54666666666667,22.453680777030335,-0.16138987299560442,0.0799278160666989,-0.050285552715414274,0.16193933696858254,-0.2597356589590609,-0.22475421465329,0.01068317177180522,0.31914667843649464
MAINTENANCE WORKERS,35,5.885714285714286,1.0784364654832632,1.9428571428571428,0.9684085532720269,5.571428571428571,1.1703622939755296,4.685714285714286,1.6228411645562086,5.857142857142857,1.0041928905068676,3.3142857142857145,1.6586924079532288,2.6,1.4183669151113025,2.4857142857142858,1.4010800155894143,3.6,1.9583906958640962,2.8285714285714287,1.2481919697215291,33.3664,45.721320012209,-0.05233137606015741,-0.018640379414873745,-0.21145740390975698,0.31598960720560787,0.13923081600166087,-0.05173090460368342,-0.03134982325019477,0.19594350456925755
MAKING A SANDWICH,32,5.71875,1.0544643954588142,1.78125,0.9413228509270448,5.84375,1.2210353882483664,5.9375,0.9482581654734625,4.34375,1.358589757444188,4.125,1.6800537625806178,2.25,1.5026857675938214,2.1875,1.3304740847993173,2.875,1.930234817739257,1.96875,1.2568361455552564,28.75771875,20.778276974165134,-0.002690738795313406,0.10453826010050994,0.20863817616686647,0.3606983467912567,0.22071700848713788,0.19096970400462837,0.1714316050332415,-0.2735009001773578
MAKING ELECTION DAY A NATIONAL HOLIDAY,35,5.4,1.4990192872439674,1.8,0.9640600420647474,5.6571428571428575,1.235334133005345,4.628571428571429,1.5919967906728345,5.114285714285714,1.676330526362103,3.7714285714285714,1.9263759679117416,3.1142857142857143,1.3884275611053587,2.742857142857143,1.4418708668388636,3.8857142857142857,1.7618744792612977,3.057142857142857,1.136114563994762,32.95554285714286,25.034677231372317,-0.29242176701294414,-0.07591732727754365,0.13281848600922008,0.15351258526548675,-0.10180058746043032,-0.006512915823406945,0.11633085363779473,-0.03008919622720494
MAKING ENGLISH THE OFFICIAL LANGUAGE OF THE U.S.,31,4.806451612903226,2.1820381120825196,2.032258064516129,1.0796255822503755,6.161290322580645,1.0359142240407226,5.064516129032258,1.3149267120507195,4.806451612903226,2.072347378195552,3.5161290322580645,1.9978483049176594,2.838709677419355,1.4398327262463138,2.774193548387097,1.3091900147127826,4.096774193548387,1.9723900680760793,2.5483870967741935,1.3124711978406576,35.17764516129032,16.50289207896278,0.5517676508552422,0.12500034117966177,0.15338187646216608,0.02355973061567712,0.27337055946837846,-0.03588573314711176,-0.16264970343612525,-0.004274470424249994
MAKING PUBLIC COLLEGE TUITION-FREE,32,5.53125,1.7224209331541875,2.09375,0.9283830897266078,5.625,1.5397947077242096,5.0625,1.4577379737113252,5.96875,0.89746506805953,3.09375,1.3995246888993098,3.34375,1.1247759633553411,2.84375,1.393750452046795,4.375,1.862187406112465,3.25,0.915810939779251,32.86371875,21.174428084951867,-0.3294599617575751,-0.27329996713471616,0.08470971870555043,0.22132840622413602,-0.01955698042442951,3.702257363435951e-4,-0.12026530729851637,0.035702144192359356
MAKING UNIVERSITY EDUCATION FREE,31,6.354838709677419,1.3050769350699647,2.6129032258064515,0.615219167172085,6.290322580645161,0.8638498475659905,5.032258064516129,1.016001016001524,6.290322580645161,0.8243602928775247,2.903225806451613,1.468669209628849,3.4838709677419355,1.28765854019186,2.4193548387096775,1.2321848765069603,3.4516129032258065,1.8590088699343594,2.903225806451613,0.9782582722940951,43.78812903225806,34.451022119081784,-0.387081317325948,-0.05215529774870928,0.06992060204647506,-0.010676958043234269,-0.1064125926123759,0.04820729884542206,0.3729343598136502,-0.12808569401550168
MALLS,32,4.6875,1.281065584682558,1.125,0.9069623173877128,4.625,1.5811388300841898,4.96875,1.575710285308123,3.9375,1.79493013611906,4.40625,1.4779972281610048,2.34375,1.2077538469567008,2.3125,1.1198358174592007,3.28125,1.708316941961751,2.90625,1.1175830776653122,31.544375,20.348632940925445,0.03870522165210633,-0.28439668825088776,0.15783978250545383,0.21428432010800558,0.12348478973735036,0.010518689788685576,0.32885605820896086,0.18589158275708056
MANGOS,35,5.542857142857143,1.1464230084422218,1.7142857142857142,0.8599394154935147,5.857142857142857,1.0041928905068676,5,1.3719886811400708,4.142857142857143,1.5744813738620904,4.2,1.9822743918806704,2,1.5146344928922038,2.142857142857143,1.5744813738620904,2.5428571428571427,1.8995797854642846,1.8571428571428572,1.1412804249628403,27.15522857142857,16.64972186145659,-0.2777768330566245,-0.015370374682612598,-0.12064823692383013,0.4800418880143351,0.1434762732175744,0.2873487963780267,0.22861025429841272,-0.1502938298604361
MARGARITAS,68,4.544117647058823,1.7486354896046314,1.5441176470588236,0.9686707853704487,5.544117647058823,1.3319699643582772,4.6911764705882355,1.7126165103948139,2.411764705882353,1.63209684850956,4.661764705882353,1.7586485153454563,1.75,1.1246890117425032,1.7205882352941178,1.034416530833934,2.1029411764705883,1.5272617764488117,1.5441176470588236,0.7417974042403118,45.44417647058824,89.4021059817295,-0.238435980368112,0.19290804350043644,0.1607382942622287,-0.11826444507413358,0.10289600844108719,-0.002031977792886523,0.0838178599025071,0.4483294261111092
MARK TWAIN,35,5.914285714285715,0.9813384788563188,1.9142857142857144,0.9813384788563188,5.257142857142857,1.6863266228674672,4.771428571428571,1.573413566771572,5.314285714285714,1.2549063375273817,3.7142857142857144,1.3841843759249062,2.342857142857143,1.2112914144648688,2.057142857142857,1.136114563994762,3.942857142857143,1.679335602917681,1.8285714285714285,0.8906611650478367,36.66751428571428,17.35266921215738,0.1681627634620391,0.223620830299678,0.20312573031387052,0.3291024896145142,0.11878608211245872,0.3204257696766378,0.1455171022677501,0.2765718972753758
MARRIED COUPLES WITHOUT CHILDREN,33,4.909090909090909,1.5484596451723478,1.393939393939394,1.1163387125832918,5.515151515151516,1.5025231304628084,5.393939393939394,1.3905797788016772,4.303030303030303,1.5906926259661325,4.333333333333333,1.8142950880897701,3,1.6007810593582121,2.4545454545454546,1.5225576567676569,3.787878787878788,1.7985684543126195,3.0303030303030303,1.357498814107412,45.26463636363636,58.81010005986332,-0.3372596563916056,-0.07117060523360208,0.06204081378468233,0.06536584463575898,-0.03574945207867754,-0.22752662935251294,0.2186016458269655,0.3655738938601446
MARTHA STEWART,70,4.5,1.1887150534341144,0.9857142857142858,0.8251983888449983,4.9,1.3313390883302203,4.242857142857143,1.448994796859206,2.842857142857143,1.5097337733032894,4.1571428571428575,1.5097337733032894,2.057142857142857,1.153265235725827,1.6571428571428573,1.088619845355514,3.1,1.65196413618649,2.0142857142857142,0.9852956172723742,35.70151428571429,25.896150581120793,-0.07120076675988991,0.03750602179701173,0.2565056127025104,0.09883006498820736,0.11228465640467604,0.10463647041379767,0.02911370315959666,0
MARVEL MOVIES,35,4.457142857142857,1.7208557574111567,1.4857142857142858,0.9508951996262621,5.828571428571428,1.0427823157223146,4.742857142857143,1.6150552192864918,3.142857142857143,1.7002224273667867,4.285714285714286,1.824206976315181,1.6285714285714286,0.9420164319072111,1.8,1.0232589230148017,3.057142857142857,1.7813223300956733,2.4285714285714284,1.037125957683463,57.83717142857143,96.24860624582502,0.14088751551787473,0.23344387556734716,0.21816474654726542,0.26078237665335846,0.024290743965353485,0.002413615199555305,0.11616598868384606,0.2651168677472335
MASHED POTATOES,35,6.0285714285714285,0.9544235798364892,2.085714285714286,0.8178676928606546,6.257142857142857,0.9185300642829263,5.885714285714286,1.2781288844941074,4.228571428571429,1.832480066270111,4.314285714285714,1.4505866677562802,1.6,1.1167178800079327,1.8,1.0232589230148017,2.5142857142857142,1.704171845992143,1.6857142857142857,0.8667528507029444,31.748714285714286,15.62143957848321,0.23257969966259057,-0.05373714908704053,0.0187535000108291,0.20770956073636923,0.2663326998171434,0.1652725558655628,0.4398120679891365,-0.17974649560489347
MASTERCARD,68,4.661764705882353,1.2767764226216738,1.0735294117647058,0.9512941141725573,5.1911764705882355,1.096226266833093,4.867647058823529,1.4237265770191352,4.4411764705882355,1.490090179993389,3.235294117647059,1.4974370847055474,2.088235294117647,1.2546664433660715,1.7058823529411764,1.0230014885884,3.161764705882353,1.8657181732564314,2.0294117647058822,1.0785643890617116,41.73308823529412,55.656436464280986,0.23225579209080457,-0.058615082622801136,0.2714264881302096,-0.041788840391060914,0.029826332666819177,0.12295581061228525,0.08151180789134232,-0.11608399000321498
MATT DAMON,35,4.571428571428571,1.2899091232402722,0.9714285714285714,1.01418510567422,4.914285714285715,1.2216533775134075,4.228571428571429,1.456945117576586,3.5142857142857142,1.6692976432765785,4.114285714285714,1.4707226829297335,1.8857142857142857,1.0784364654832632,1.6571428571428573,1.027356892649263,3.2,1.9066447276949785,2.057142857142857,0.7647705208621943,40.6512,39.48617118077729,-0.4051587508976892,-0.02017204409768833,0.17456977796773193,0.27440598108076614,0.21889999143567732,0.02834436462444073,-0.07119397656233645,0.025141663834929714
MAZDA,35,4.714285714285714,1.1264579721521837,1.0571428571428572,0.8023075962444807,4.8,1.3460180927024543,4.171428571428572,1.617654698224895,3.8,1.3890326722960415,3.7142857142857144,1.4465258292854353,1.6857142857142857,1.0784364654832632,1.6285714285714286,1.0314385809239868,2.8857142857142857,1.6937849813436208,2.2,1.207817672255115,38.23708571428571,40.75748102270265,-0.16241150112071243,0.1133569402690335,0.2787273123018538,0.1404938119715191,0.3288703395247756,0.40693097630193914,0.20865968779254096,-0.1577605704580842
MCFLURRIES,33,4.484848484848484,1.6605950010691222,1.5151515151515151,0.7953463129830662,5.454545454545454,1.4809395052404464,4.545454545454546,1.769373284013811,2.8484848484848486,2.0018930434905253,4.181818181818182,1.8448330794164254,1.9393939393939394,1.1973771841872223,1.9090909090909092,1.2339883600452934,3.1515151515151514,1.8728523053288952,2.0303030303030303,1.1035411321301214,49.95542424242424,58.149757517782426,-0.2088205698682757,-0.14653566288384579,-0.008034912556224218,-0.15804713264453948,-0.19653991024547324,-0.3391783477163829,0.011699430953517295,-0.06807433246936051
MEASUREMENTS,33,5.333333333333333,1.2909944487358056,1.4545454545454546,1.1481209945740989,5.757575757575758,1.1188806636071336,5.393939393939394,1.1163387125832918,5.757575757575758,1.4583874448835397,2.5757575757575757,1.561855927860806,1.5757575757575757,1.1188806636071336,1.6363636363636365,1.1406736446663277,3.606060606060606,2.1056381743338815,1.4848484848484849,1.0037807318213263,37.11184848484849,39.508699169550944,0.013143009300283429,0.008716928501722648,0.2399819704766301,0.08367664682458023,0.2817786413720621,0.08427498280790527,0.15613435407736692,-0.033455987038365435
MEDICAL MARIJUANA,34,5.970588235294118,0.9687634767046038,1.9705882352941178,0.9687634767046038,5.676470588235294,1.3193338134187067,4.911764705882353,1.5833919681421855,5.735294117647059,1.1627768104298608,3.6176470588235294,1.3929412065809121,3.0588235294117645,0.9515912182772166,2.6176470588235294,1.3260720278977705,2.676470588235294,1.4918076940673122,3.235294117647059,1.074746581247758,29.03541176470588,12.243477665290342,-0.23946114548303307,0.45278826151036283,0.10294276977644602,0.24963940720136812,0.013168810300171861,-0.07985979727309041,0.1810239790045939,-0.17439489405954214
MEDITATION,35,5.828571428571428,1.01418510567422,1.8285714285714285,1.01418510567422,5.714285714285714,1.226459000811796,5,1.5718104959867516,5.228571428571429,1.436616005137938,4.571428571428571,1.4407047761775624,3.142857142857143,1.286647653739729,2.9714285714285715,1.0706159383247373,4.742857142857143,1.4821061552608792,2.7714285714285714,1.0595702315704476,35.21434285714286,39.408580023482536,-0.36360932276741814,0.08201228204929095,0.1925900100157513,0.4280417091084914,0.31928880043893126,0.23516004145696015,0.1342209372077561,0.1973705148399741
MELANIA TRUMP,36,4.138888888888889,1.7096829744183197,1.3055555555555556,1.0907256940599408,5.555555555555555,1.5013221686128044,3.9444444444444446,1.6893691881789055,3.25,1.8419709940325182,4.083333333333333,1.7948338562186115,2.2222222222222223,1.1491888098284462,2,1.2873006086935783,3.138888888888889,2.23162692450121,2.5555555555555554,1.205806059848869,41.602694444444445,33.31783477943431,0.6592367345126351,-0.2096083660290318,0.5350746415580855,-0.1485355400932209,0.0695852316375157,0.22687538271559907,-0.018676146241379435,-0.343598487169984
MEN,33,5.090909090909091,1.2836382951311762,1.2727272727272727,1.0975178606954215,5.666666666666667,1.3616778865306827,5.606060606060606,1.4987368418812295,5.787878787878788,1.0234004518508308,3.787878787878788,1.6347319305771466,3.0303030303030303,1.4466523529525088,3.272727272727273,1.3526069105787737,3.1818181818181817,1.4885929903466195,2.515151515151515,1.1758298165873144,28.441303030303033,14.015998444823795,0.27623746229372853,0.1710571965923731,0.3349035339607537,0.30696844586969174,0.2279671931807858,0.37088871690252945,0.0220214302827753,-0.7572293833052155
MERYL STREEP,68,5.044117647058823,1.2390875739040144,1.1911764705882353,1.096226266833093,4.867647058823529,1.5249605990966424,4.088235294117647,1.493621204328365,3.25,1.558558461403338,4.485294117647059,1.5110799445333298,1.6764705882352942,1.0285648089868795,1.5147058823529411,0.99989024858662,3.4705882352941178,2.0549945581167304,1.8088235294117647,0.9345340117617957,33.10436764705882,25.72664406994477,-0.17267173120739177,0.17150674204258273,0.11689938828891437,-0.005784167744039569,0.08355901341627299,-0.0247406637546153,0.016763659973866932,0.03032767713796723
MEXICAN FOOD,32,6.1875,0.8206016675429032,2.1875,0.8206016675429032,6.0625,1.0757592967370206,5.4375,1.0757592967370206,5.15625,1.4834435744947219,4.75,1.3912166872805047,1.90625,1.2790968335811872,1.96875,1.2822453843966262,2.34375,1.428045698193525,1.96875,1.0312652735916832,34.1466875,20.42386332832337,-0.2442770377584832,-0.07974010930915848,-0.1561210672394844,0.0854344402233394,-0.160656304169424,-0.1965038215781996,-0.12110924604118037,0.21885243996772263
MEXICO,32,4.8125,1.5120483863225558,1.5,0.8032193289024988,5.53125,0.9498514315067824,4.71875,1.1139692183156762,5.21875,1.4752665150143482,4.09375,1.5315894126796052,2.625,1.3854078239672525,1.78125,1.0075321174741456,3.6875,1.8216883342374386,2.59375,0.8370214087522955,45.72884375,30.871493903170737,0.025914122295452466,0.28689911516933275,0.30223131592397684,0.2700331302570297,0.05259404180402759,0.32555065774243963,0.17482985846962087,-0.23455613114245102
MIGRANT WORKERS,35,5.057142857142857,1.4741469545799968,1.5714285714285714,0.8840320158467208,5.171428571428572,1.3609191160153988,4.428571428571429,1.1449560558151999,5.314285714285714,1.4094518870286916,3.5428571428571427,1.3793190379326175,3.142857142857143,1.2400867413412742,1.8285714285714285,1.0977440579692166,3.2,1.6942810378724416,2.7714285714285714,0.9420164319072111,30.204857142857144,17.4995525390573,-0.40281118685426137,-0.027871847155487038,0.23073726398572414,0.38913886626957905,-0.031494915808416,0.09487545852274364,0.04529339600882305,0.052602444387179814
MILITARY ACTION TO REDUCE THREATS FROM OTHER COUNTRIES,33,4.7272727272727275,1.956922444693569,1.8181818181818181,0.9828067413836206,5.242424242424242,1.5817376329195494,4.666666666666667,1.4930394055974097,5.909090909090909,1.2339883600452934,3.3333333333333335,1.8819316317727024,3.212121212121212,1.2687980473063807,2.3333333333333335,1.3149778198382918,3.393939393939394,1.8360860876364489,2.8484848484848486,1.1214168527250505,50.269060606060606,43.05964577619296,0.40537770058109773,-0.1806060227101819,0.153281366873056,-0.09079220695181227,0.21583756982702665,0.24111199279013706,0.2520768271480811,-0.044167926910821234
